Time,T1,T2,Q1,Q2
1380.01,33.338,41.362,0.0,60.0
1381.0,33.467,41.33,0.0,60.0
1382.01,33.467,41.169,0.0,60.0
1383.01,33.467,41.137,0.0,60.0
1384.01,33.435,41.298,0.0,60.0
1385.01,33.306,41.201,0.0,60.0
1386.02,33.145,40.879,0.0,60.0
1387.02,33.177,40.943,0.0,60.0
1388.01,33.145,41.169,0.0,60.0
1389.01,33.145,41.137,0.0,60.0
1390.02,33.145,41.072,0.0,60.0
1391.01,33.145,41.008,0.0,60.0
1392.01,33.145,41.008,0.0,60.0
1393.01,33.145,41.072,0.0,60.0
1394.01,32.854,41.137,0.0,60.0
1395.01,33.112,40.879,0.0,60.0
1396.01,32.951,41.008,0.0,60.0
1397.01,32.822,41.04,0.0,60.0
1398.01,32.822,40.943,0.0,60.0
1399.01,32.758,40.718,0.0,60.0
1400.0,32.79,40.75,0.0,60.0
1401.01,32.79,40.75,0.0,60.0
1402.0,32.726,40.557,0.0,60.0
1403.01,32.726,40.557,0.0,60.0
1404.01,32.79,40.814,0.0,60.0
1405.01,32.79,40.814,0.0,60.0
1406.0,32.822,40.686,0.0,60.0
1407.01,32.758,40.75,0.0,60.0
1408.01,32.629,40.75,0.0,60.0
1409.01,32.5,40.782,0.0,60.0
1410.01,32.5,40.621,0.0,60.0
1411.01,32.5,40.621,0.0,60.0
1412.0,32.5,40.718,0.0,60.0
1413.0,32.5,40.621,0.0,60.0
1414.01,32.5,40.718,0.0,60.0
1415.01,32.5,40.396,0.0,60.0
1416.01,32.5,40.331,0.0,60.0
1417.01,32.436,40.492,0.0,60.0
1418.01,32.468,40.524,0.0,60.0
1419.0,32.242,40.234,0.0,60.0
1420.01,32.21,40.428,0.0,60.0
1421.01,32.178,40.234,0.0,60.0
1422.0,32.146,40.492,0.0,60.0
1423.01,32.21,40.428,0.0,60.0
1424.01,32.178,40.299,0.0,60.0
1425.0,32.21,40.234,0.0,60.0
1426.01,32.049,40.363,0.0,60.0
1427.01,32.081,40.492,0.0,60.0
1428.01,32.146,40.363,0.0,60.0
1429.0,32.049,40.428,0.0,60.0
1430.0,31.952,40.363,0.0,60.0
1431.01,31.984,40.428,0.0,60.0
1432.0,31.855,40.267,0.0,60.0
1433.01,31.952,40.46,0.0,60.0
1434.0,31.888,40.138,0.0,60.0
1435.0,31.855,40.267,0.0,60.0
1436.0,31.823,40.202,0.0,60.0
1437.01,31.855,40.138,0.0,60.0
1438.01,31.855,40.202,0.0,60.0
1439.0,31.855,40.138,0.0,60.0
1440.01,31.855,40.105,0.0,60.0
1441.0,31.823,40.041,0.0,60.0
1442.01,31.855,40.105,0.0,60.0
1443.01,31.791,39.977,0.0,60.0
1444.01,31.855,40.17,0.0,60.0
1445.01,31.533,39.977,0.0,60.0
1446.0,31.533,40.105,0.0,60.0
1447.01,31.565,39.977,0.0,60.0
1448.0,31.662,40.105,0.0,60.0
1449.0,31.533,40.073,0.0,60.0
1450.01,31.63,39.912,0.0,60.0
1451.01,31.533,40.105,0.0,60.0
1452.01,31.501,39.88,0.0,60.0
1453.0,31.533,40.041,0.0,60.0
1454.01,31.533,39.751,0.0,60.0
1455.0,31.243,39.977,0.0,60.0
1456.02,31.404,39.912,0.0,60.0
1458.01,31.501,39.88,0.0,60.0
1459.01,31.146,39.719,0.0,60.0
1460.01,31.211,39.783,0.0,60.0
1461.0,31.404,39.622,0.0,60.0
1462.01,31.211,39.783,0.0,60.0
1463.0,31.211,39.59,0.0,60.0
1464.01,31.243,39.719,0.0,60.0
1465.01,31.179,39.783,0.0,60.0
1466.01,31.243,39.719,0.0,60.0
1467.01,31.179,39.848,0.0,60.0
1469.01,31.114,39.783,0.0,60.0
1470.01,31.211,39.783,0.0,60.0
1471.0,31.211,39.815,0.0,60.0
1472.01,31.211,39.848,0.0,60.0
1474.0,31.05,39.848,0.0,60.0
1475.0,31.082,39.687,0.0,60.0
1476.01,30.985,39.848,0.0,60.0
1477.0,30.889,39.751,0.0,60.0
1478.01,31.018,39.493,0.0,60.0
1479.0,31.018,39.783,0.0,60.0
1480.01,30.889,39.493,0.0,60.0
1481.0,30.889,39.622,0.0,60.0
1482.01,30.953,39.461,0.0,60.0
1483.01,30.889,39.558,0.0,60.0
1484.0,30.889,39.525,0.0,60.0
1485.01,30.889,39.268,0.0,60.0
1486.0,30.889,39.396,0.0,60.0
1487.01,30.889,39.558,0.0,60.0
1488.0,30.792,39.396,0.0,60.0
1489.0,30.728,39.461,0.0,60.0
1490.01,30.889,39.461,0.0,60.0
1491.01,30.792,39.268,0.0,60.0
1492.01,30.889,39.461,0.0,60.0
1493.01,30.856,39.268,0.0,60.0
1494.02,30.856,39.396,0.0,60.0
1495.01,30.889,39.268,0.0,60.0
1496.02,30.695,39.332,0.0,60.0
1497.01,30.695,39.268,0.0,60.0
1498.01,30.663,39.461,0.0,60.0
1499.01,30.566,39.525,0.0,60.0
1500.0,30.631,39.525,0.0,60.0
1501.01,30.566,39.525,0.0,60.0
1502.01,30.566,39.332,0.0,60.0
1503.01,30.566,39.461,0.0,60.0
1504.01,30.566,39.332,0.0,60.0
1505.01,30.599,39.525,0.0,60.0
1506.01,30.566,39.3,0.0,60.0
1507.0,30.566,39.493,0.0,60.0
1508.01,30.566,39.396,0.0,60.0
1509.01,30.566,39.525,0.0,60.0
1510.01,30.566,39.396,0.0,60.0
1511.0,30.438,39.396,0.0,60.0
1512.01,30.534,39.364,0.0,60.0
1513.01,30.47,39.525,0.0,60.0
1514.0,30.47,39.396,0.0,60.0
1515.01,30.373,39.235,0.0,60.0
1516.0,30.276,39.332,0.0,60.0
1517.0,30.309,39.396,0.0,60.0
1518.01,30.405,39.332,0.0,60.0
1519.01,30.276,39.3,0.0,60.0
1520.01,30.244,39.01,0.0,0.0
1521.01,30.244,38.945,0.0,0.0
1522.01,30.244,38.945,0.0,0.0
1523.01,30.244,38.945,0.0,0.0
1524.0,30.051,38.945,0.0,0.0
1525.01,30.051,38.945,0.0,0.0
1526.0,30.244,38.945,0.0,0.0
1527.01,30.019,38.945,0.0,0.0
1528.01,30.147,38.945,0.0,0.0
1529.0,29.986,38.945,0.0,0.0
1530.0,30.147,38.881,0.0,0.0
1531.01,30.212,38.752,0.0,0.0
1532.0,30.212,38.623,0.0,0.0
1533.01,30.147,38.623,0.0,0.0
1534.01,30.147,38.623,0.0,0.0
1535.01,30.051,38.623,0.0,0.0
1536.01,30.019,38.623,0.0,0.0
1537.0,29.986,38.494,0.0,0.0
1538.01,29.922,38.301,0.0,0.0
1539.01,29.922,38.301,0.0,0.0
1540.01,29.922,38.301,0.0,0.0
1541.01,29.986,38.236,0.0,0.0
1542.0,29.954,38.075,0.0,0.0
1543.01,29.922,37.979,0.0,0.0
1544.0,29.922,37.979,0.0,0.0
1545.01,29.922,37.979,0.0,0.0
1546.01,29.922,37.721,0.0,0.0
1547.01,29.922,37.656,0.0,0.0
1548.01,29.922,37.656,0.0,0.0
1549.0,29.922,37.656,0.0,0.0
1550.01,29.89,37.398,0.0,0.0
1551.01,29.857,37.334,0.0,0.0
1552.0,29.922,37.334,0.0,0.0
1553.01,29.696,37.334,0.0,0.0
1554.01,29.825,37.076,0.0,0.0
1555.01,29.729,37.012,0.0,0.0
1556.0,29.793,37.012,0.0,0.0
1557.01,29.632,36.947,0.0,0.0
1558.0,29.664,36.754,0.0,0.0
1559.01,29.729,36.689,0.0,0.0
1560.0,29.664,36.689,0.0,0.0
1561.01,29.6,36.496,0.0,0.0
1563.0,29.6,36.367,0.0,0.0
1564.01,29.6,36.335,0.0,0.0
1565.01,29.6,36.142,0.0,0.0
1566.01,29.6,36.045,0.0,0.0
1567.01,29.6,36.045,0.0,0.0
1568.0,29.535,35.98,0.0,0.0
1569.01,29.6,35.723,0.0,0.0
1570.01,29.6,35.723,0.0,0.0
1571.01,29.567,35.723,0.0,0.0
1572.01,29.567,35.497,0.0,0.0
1573.01,29.374,35.433,0.0,0.0
1574.0,29.277,35.4,0.0,0.0
1575.01,29.374,35.336,0.0,0.0
1576.01,29.277,35.11,0.0,0.0
1577.01,29.277,35.078,0.0,0.0
1578.01,29.277,35.078,0.0,0.0
1579.01,29.277,34.756,0.0,0.0
1580.01,29.277,34.756,0.0,0.0
1581.0,29.277,34.724,0.0,0.0
1582.01,29.277,34.466,0.0,0.0
1583.0,29.245,34.434,0.0,0.0
1584.0,29.181,34.434,0.0,0.0
1585.0,29.148,34.272,0.0,0.0
1586.01,28.987,34.111,0.0,0.0
1587.01,28.955,34.111,0.0,0.0
1588.0,28.955,34.047,0.0,0.0
1589.01,28.955,33.821,0.0,0.0
1590.0,28.955,33.789,0.0,0.0
1591.02,28.955,33.789,0.0,0.0
1592.01,28.955,33.692,0.0,0.0
1593.01,28.955,33.467,0.0,0.0
1594.01,28.955,33.467,0.0,0.0
1595.01,28.891,33.435,0.0,0.0
1596.01,28.794,33.145,0.0,0.0
1597.01,28.697,33.145,0.0,0.0
1598.01,28.697,33.145,0.0,0.0
1599.01,28.633,32.983,0.0,0.0
1600.01,28.665,32.822,0.0,0.0
1601.0,28.633,32.822,0.0,0.0
1602.01,28.633,32.822,0.0,0.0
1603.01,28.633,32.532,0.0,0.0
1604.01,28.633,32.5,0.0,0.0
1605.01,28.601,32.5,0.0,0.0
1606.01,28.633,32.5,0.0,0.0
1607.01,28.439,32.307,0.0,0.0
1608.01,28.439,32.178,0.0,0.0
1609.01,28.407,32.178,0.0,0.0
1610.0,28.311,31.952,0.0,0.0
1611.0,28.311,31.855,0.0,0.0
1612.01,28.311,31.855,0.0,0.0
1613.02,28.311,31.855,0.0,0.0
1614.01,28.311,31.759,0.0,0.0
1615.0,28.311,31.565,0.0,0.0
1616.0,28.311,31.533,0.0,0.0
1617.0,28.311,31.533,0.0,0.0
1618.0,28.214,31.501,0.0,0.0
1619.01,28.311,31.211,0.0,0.0
1620.02,28.214,31.211,0.0,0.0
1621.01,27.988,31.211,0.0,0.0
1622.01,27.988,31.179,0.0,0.0
1623.0,27.988,31.05,0.0,0.0
1624.01,27.988,30.889,0.0,0.0
1625.01,27.988,30.889,0.0,0.0
1626.0,27.988,30.889,0.0,0.0
1627.01,27.988,30.792,0.0,0.0
1628.01,27.988,30.695,0.0,0.0
1629.01,27.988,30.566,0.0,0.0
1630.01,27.859,30.566,0.0,0.0
1631.01,27.988,30.534,0.0,0.0
1632.01,27.666,30.244,0.0,0.0
1633.01,27.666,30.244,0.0,0.0
1634.0,27.698,30.244,0.0,0.0
1635.01,27.666,30.212,0.0,0.0
1636.01,27.698,30.147,0.0,0.0
1637.02,27.666,30.051,0.0,0.0
1638.01,27.634,29.922,0.0,0.0
1639.01,27.666,29.922,0.0,0.0
1640.01,27.666,29.922,0.0,0.0
1641.01,27.666,29.922,0.0,0.0
1642.01,27.634,29.825,0.0,0.0
1643.0,27.537,29.6,0.0,0.0
1644.01,27.505,29.6,0.0,0.0
1645.01,27.505,29.6,0.0,0.0
1646.01,27.473,29.6,0.0,0.0
1647.01,27.408,29.567,0.0,0.0
1648.0,27.344,29.503,0.0,0.0
1649.0,27.344,29.31,0.0,0.0
1650.0,27.344,29.277,0.0,0.0
1651.01,27.344,29.277,0.0,0.0
1652.01,27.344,29.277,0.0,0.0
1653.0,27.344,29.245,0.0,0.0
1654.01,27.344,29.084,0.0,0.0
1655.0,27.344,28.987,0.0,0.0
1656.01,27.344,28.955,0.0,0.0
1657.01,27.344,28.955,0.0,0.0
1658.01,27.312,28.955,0.0,0.0
1659.01,27.279,28.955,0.0,0.0
1660.01,27.183,28.923,0.0,0.0
1661.01,27.054,28.633,0.0,0.0
1662.01,27.054,28.633,0.0,0.0
1663.01,27.054,28.633,0.0,0.0
1664.0,27.021,28.633,0.0,0.0
1665.01,27.021,28.601,0.0,0.0
1666.0,27.021,28.536,0.0,0.0
1667.01,27.021,28.439,0.0,0.0
1668.01,27.021,28.311,0.0,0.0
1669.01,27.021,28.311,0.0,0.0
1670.01,27.021,28.311,0.0,0.0
1671.0,27.021,28.311,0.0,0.0
1672.0,26.957,28.311,0.0,0.0
1673.0,26.957,28.246,0.0,0.0
1674.0,26.731,27.988,0.0,0.0
1675.01,26.699,27.988,0.0,0.0
1676.01,26.699,27.988,0.0,0.0
1677.01,26.699,27.988,0.0,0.0
1678.01,26.699,27.988,0.0,0.0
1679.0,26.699,27.988,0.0,0.0
1680.01,26.699,27.956,0.0,0.0
1681.0,26.699,27.73,0.0,0.0
1682.01,26.506,27.698,0.0,0.0
1683.0,26.667,27.666,0.0,0.0
1684.01,26.699,27.666,0.0,0.0
1685.0,26.699,27.666,0.0,0.0
1686.01,26.699,27.666,0.0,0.0
1687.01,26.441,27.666,0.0,0.0
1688.0,26.57,27.666,0.0,0.0
1689.01,26.57,27.602,0.0,0.0
1690.0,26.377,27.505,0.0,0.0
1691.01,26.377,27.408,0.0,0.0
1692.01,26.377,27.344,0.0,0.0
1693.01,26.377,27.344,0.0,0.0
1694.01,26.377,27.344,0.0,0.0
1695.01,26.377,27.344,0.0,0.0
1696.01,26.377,27.344,0.0,0.0
1697.0,26.377,27.344,0.0,0.0
1698.01,26.377,27.344,0.0,0.0
1699.01,26.377,27.183,0.0,0.0
1700.01,26.377,27.118,0.0,0.0
1701.0,26.313,27.021,0.0,0.0
1702.0,26.377,27.021,0.0,0.0
1703.0,26.377,27.021,0.0,0.0
1704.01,26.28,27.021,0.0,0.0
1705.01,26.151,27.021,0.0,0.0
1706.0,26.087,27.021,0.0,0.0
1707.01,26.055,27.021,0.0,0.0
1708.02,26.055,26.796,0.0,0.0
1709.0,26.055,26.796,0.0,0.0
1710.01,26.055,26.699,0.0,0.0
1711.0,26.055,26.699,0.0,0.0
1712.01,26.055,26.699,0.0,0.0
1713.01,26.055,26.699,0.0,0.0
1714.0,26.022,26.699,0.0,0.0
1715.0,25.958,26.667,0.0,0.0
1716.01,26.022,26.699,0.0,0.0
1717.01,25.894,26.635,0.0,0.0
1718.01,25.765,26.57,0.0,0.0
1719.01,25.732,26.441,0.0,0.0
1720.0,25.732,26.409,0.0,0.0
1721.01,25.732,26.377,0.0,0.0
1722.0,25.732,26.377,0.0,0.0
1723.01,25.732,26.377,0.0,0.0
1724.01,25.732,26.377,0.0,0.0
1725.01,25.732,26.377,0.0,0.0
1726.01,25.7,26.377,0.0,0.0
1727.01,25.7,26.377,0.0,0.0
1728.01,25.7,26.345,0.0,0.0
1729.01,25.668,26.216,0.0,0.0
1730.0,25.539,26.119,0.0,0.0
1731.01,25.442,26.055,0.0,0.0
1732.0,25.41,26.055,0.0,0.0
1733.0,25.41,26.055,0.0,0.0
1734.02,25.41,26.055,0.0,0.0
1735.01,25.41,26.055,0.0,0.0
1736.0,25.41,26.055,0.0,0.0
1737.01,25.41,25.99,0.0,0.0
1738.01,25.41,25.99,0.0,0.0
1739.01,25.41,25.99,0.0,0.0
1740.02,25.41,25.797,0.0,0.0
1741.01,25.41,25.797,0.0,0.0
1742.0,25.346,25.765,0.0,0.0
1743.01,25.41,25.732,0.0,0.0
1744.01,25.41,25.732,0.0,0.0
1745.01,25.249,25.732,0.0,0.0
1746.02,25.378,25.732,0.0,0.0
1747.01,25.152,25.732,0.0,0.0
1748.02,25.152,25.732,0.0,0.0
1749.01,25.12,25.636,0.0,0.0
1750.01,25.088,25.604,0.0,0.0
1751.01,25.088,25.507,0.0,0.0
1752.01,25.088,25.41,0.0,0.0
1753.01,25.088,25.41,0.0,0.0
1754.0,25.088,25.41,0.0,0.0
1755.01,25.088,25.41,0.0,0.0
1756.01,25.088,25.41,0.0,0.0
1757.0,25.088,25.41,0.0,0.0
1758.01,25.088,25.41,0.0,0.0
1759.01,25.088,25.41,0.0,0.0
1760.01,25.088,25.346,0.0,0.0
1761.01,25.088,25.313,0.0,0.0
1762.01,25.088,25.249,0.0,0.0
1763.01,25.088,25.088,0.0,0.0
1764.01,25.088,25.12,0.0,0.0
1765.01,24.798,25.088,0.0,0.0
1766.01,25.056,25.088,0.0,0.0
1767.01,24.798,25.088,0.0,0.0
1768.01,24.83,25.088,0.0,0.0
1769.01,24.766,25.088,0.0,0.0
1770.01,24.766,25.088,0.0,0.0
1771.01,24.766,25.088,0.0,0.0
1772.01,24.766,25.088,0.0,0.0
1773.01,24.766,24.927,0.0,0.0
1774.0,24.766,25.088,0.0,0.0
1775.01,24.766,24.798,0.0,0.0
1776.01,24.766,24.798,0.0,0.0
1777.01,24.766,24.766,0.0,0.0
1778.01,24.766,24.766,0.0,0.0
1779.01,24.508,24.766,0.0,0.0
1780.01,24.701,24.766,0.0,0.0
1781.01,24.733,24.766,0.0,0.0
1782.01,24.766,24.766,0.0,0.0
1783.01,24.54,24.766,0.0,0.0
1784.01,24.701,24.766,0.0,0.0
1785.01,24.637,24.766,0.0,0.0
1786.0,24.54,24.766,0.0,0.0
1787.0,24.508,24.701,0.0,0.0
1788.01,24.54,24.572,0.0,0.0
1789.01,24.443,24.54,0.0,0.0
1790.0,24.443,24.476,0.0,0.0
1791.0,24.443,24.443,0.0,0.0
1792.01,24.443,24.443,0.0,0.0
1793.01,24.443,24.443,0.0,0.0
1794.0,24.443,24.443,0.0,0.0
1795.0,24.443,24.443,0.0,0.0
1796.01,24.443,24.443,0.0,0.0
1797.0,24.443,24.443,0.0,0.0
1798.01,24.443,24.443,0.0,0.0
1799.01,24.443,24.443,0.0,0.0
1800.0,24.443,24.347,0.0,0.0
1801.0,24.443,24.379,0.0,0.0
1802.01,24.443,24.379,0.0,0.0
1803.01,24.411,24.218,0.0,0.0
1804.01,24.411,24.121,0.0,0.0
1805.0,24.282,24.121,0.0,0.0
1806.0,24.314,24.121,0.0,0.0
1807.01,24.314,24.121,0.0,0.0
1808.01,24.186,24.121,0.0,0.0
1809.01,24.153,24.121,0.0,0.0
1810.01,24.153,24.121,0.0,0.0
1811.01,24.121,24.121,0.0,0.0
1812.01,24.121,24.121,0.0,0.0
1813.01,24.121,24.121,0.0,0.0
1814.0,24.121,24.057,0.0,0.0
1815.01,24.121,24.057,0.0,0.0
1816.01,24.121,24.057,0.0,0.0
1817.01,24.121,23.863,0.0,0.0
1818.0,24.121,23.831,0.0,0.0
1819.0,24.121,23.863,0.0,0.0
1820.01,24.121,23.799,0.0,0.0
1821.01,24.121,23.799,0.0,0.0
1822.01,24.121,23.799,0.0,0.0
1823.0,24.024,23.799,0.0,0.0
1824.0,24.089,23.799,0.0,0.0
1825.0,23.992,23.799,0.0,0.0
1826.01,24.024,23.799,0.0,0.0
1827.01,23.992,23.799,0.0,0.0
1828.0,23.992,23.799,0.0,0.0
1829.01,23.863,23.799,0.0,0.0
1830.01,23.863,23.767,0.0,0.0
1831.01,23.799,23.734,0.0,0.0
1832.0,23.831,23.67,0.0,0.0
1833.01,23.799,23.638,0.0,0.0
1834.0,23.799,23.477,0.0,0.0
1835.01,23.799,23.477,0.0,0.0
1836.0,23.799,23.477,0.0,0.0
1837.01,23.799,23.477,0.0,0.0
1838.0,23.799,23.477,0.0,0.0
1839.0,23.799,23.477,0.0,0.0
1840.0,23.799,23.477,0.0,0.0
1841.0,23.799,23.477,0.0,0.0
1842.01,23.799,23.477,0.0,0.0
1843.0,23.799,23.477,0.0,0.0
1844.01,23.799,23.477,0.0,0.0
1845.0,23.799,23.477,0.0,0.0
1846.01,23.767,23.477,0.0,0.0
1847.01,23.767,23.412,0.0,0.0
1848.01,23.67,23.38,0.0,0.0
1849.01,23.638,23.348,0.0,0.0
1850.0,23.509,23.187,0.0,0.0
1851.01,23.67,23.187,0.0,0.0
1852.01,23.605,23.154,0.0,0.0
1853.01,23.509,23.154,0.0,0.0
1854.01,23.477,23.154,0.0,0.0
1855.01,23.573,23.154,0.0,0.0
1856.01,23.509,23.154,0.0,0.0
1857.02,23.477,23.154,0.0,0.0
1858.0,23.477,23.09,0.0,0.0
1859.02,23.477,23.09,0.0,0.0
1860.0,23.477,23.154,0.0,0.0
1861.01,23.477,23.154,0.0,0.0
1862.02,23.477,23.154,0.0,0.0
1863.01,23.477,23.154,0.0,0.0
1864.02,23.477,23.122,0.0,0.0
1865.01,23.477,23.154,0.0,0.0
1866.02,23.477,23.058,0.0,0.0
1867.02,23.477,23.025,0.0,0.0
1868.01,23.477,22.929,0.0,0.0
1869.0,23.477,22.961,0.0,0.0
1870.02,23.477,22.832,0.0,0.0
1871.01,23.38,22.896,0.0,0.0
1872.01,23.444,22.864,0.0,0.0
1873.01,23.444,22.832,0.0,0.0
1874.0,23.38,22.864,0.0,0.0
1875.0,23.477,22.832,0.0,0.0
1876.02,23.315,22.832,0.0,0.0
1877.0,23.412,22.832,0.0,0.0
1878.01,23.348,22.832,0.0,0.0
1879.0,23.219,22.832,0.0,0.0
1880.01,23.154,22.832,0.0,0.0
1881.01,23.154,22.832,0.0,0.0
1882.01,23.251,22.832,0.0,0.0
1883.01,23.154,22.832,0.0,0.0
1884.0,23.187,22.832,0.0,0.0
1885.01,23.154,22.8,0.0,0.0
1886.01,23.154,22.832,0.0,0.0
1887.01,23.154,22.8,0.0,0.0
1888.01,23.154,22.735,0.0,0.0
1889.01,23.154,22.768,0.0,0.0
1890.01,23.154,22.574,0.0,0.0
1891.01,23.154,22.735,0.0,0.0
1892.01,23.154,22.606,0.0,0.0
1893.01,23.154,22.574,0.0,0.0
1894.0,23.154,22.542,0.0,0.0
1895.01,23.154,22.51,0.0,0.0
1896.0,23.154,22.51,0.0,0.0
1897.01,23.154,22.51,0.0,0.0
1898.01,23.154,22.51,0.0,0.0
1899.01,23.122,22.51,0.0,0.0
1900.02,23.09,22.51,0.0,0.0
